@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute 'PiggyBank X' numeric
@attribute 'PiggyBank Y' numeric
@attribute 'PiggyBank Z' numeric
@attribute 'Camera Position X' numeric
@attribute 'Camera Position Y' numeric
@attribute 'Camera Position Z' numeric
@attribute 'Camera Rotation X' numeric
@attribute 'Camera Rotation Y' numeric
@attribute 'Camera Rotation Z' numeric
@attribute 'Don\'t Touch X' numeric
@attribute 'Water Volume Rise' numeric
@attribute 'Don\'t Touch Z' numeric

@data
18457,'2024/04/22 15:25:03:171',66,-0.029957,-0.000726,-0.999555,0.018475,0.004255,-0.015925,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18458,'2024/04/22 15:25:03:171',66,-0.029957,-0.000807,-0.999555,0.018475,0.004255,-0.015925,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18459,'2024/04/22 15:25:03:171',66,-0.029825,-0.000807,-0.999555,0.018475,0.004255,-0.015925,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18460,'2024/04/22 15:25:03:171',66,-0.029825,-0.000807,-0.999555,0.018475,0.004255,-0.00217,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18461,'2024/04/22 15:25:03:171',66,-0.029825,-0.000807,-0.999555,0.018475,0.012427,-0.00217,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18462,'2024/04/22 15:25:03:171',66,-0.029825,-0.000807,-0.999555,-0.008766,0.012427,-0.00217,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18463,'2024/04/22 15:25:03:195',66,-0.029825,-0.000807,-0.99956,-0.008766,0.012427,-0.00217,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18464,'2024/04/22 15:25:03:195',66,-0.029825,-0.000514,-0.99956,-0.008766,0.012427,-0.00217,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18465,'2024/04/22 15:25:03:195',66,-0.029651,-0.000514,-0.99956,-0.008766,0.012427,-0.00217,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18466,'2024/04/22 15:25:03:195',66,-0.029651,-0.000514,-0.99956,-0.008766,0.012427,-0.00081,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18467,'2024/04/22 15:25:03:195',66,-0.029651,-0.000514,-0.99956,-0.008766,0.007203,-0.00081,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18468,'2024/04/22 15:25:03:195',66,-0.029651,-0.000514,-0.99956,-0.024213,0.007203,-0.00081,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18469,'2024/04/22 15:25:03:205',66,-0.029651,-0.000514,-0.999561,-0.024213,0.007203,-0.00081,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18470,'2024/04/22 15:25:03:206',66,-0.029651,-0.000122,-0.999561,-0.024213,0.007203,-0.00081,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18471,'2024/04/22 15:25:03:206',66,-0.029641,-0.000122,-0.999561,-0.024213,0.007203,-0.00081,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18472,'2024/04/22 15:25:03:206',66,-0.029641,-0.000122,-0.999561,-0.024213,0.007203,-0.002512,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18473,'2024/04/22 15:25:03:206',66,-0.029641,-0.000122,-0.999561,-0.024213,-0.00515,-0.002512,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18474,'2024/04/22 15:25:03:206',66,-0.029641,-0.000122,-0.999561,-0.022861,-0.00515,-0.002512,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18475,'2024/04/22 15:25:03:229',66,-0.029641,-0.000122,-0.99956,-0.022861,-0.00515,-0.002512,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18476,'2024/04/22 15:25:03:229',66,-0.029641,0.000151,-0.99956,-0.022861,-0.00515,-0.002512,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18477,'2024/04/22 15:25:03:229',66,-0.029664,0.000151,-0.99956,-0.022861,-0.00515,-0.002512,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18478,'2024/04/22 15:25:03:229',66,-0.029664,0.000151,-0.99956,-0.022861,-0.00515,-0.009043,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18479,'2024/04/22 15:25:03:229',66,-0.029664,0.000151,-0.99956,-0.022861,0.002853,-0.009043,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18480,'2024/04/22 15:25:03:229',66,-0.029664,0.000151,-0.99956,-0.010918,0.002853,-0.009043,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18481,'2024/04/22 15:25:03:238',66,-0.029664,0.000151,-0.999564,-0.010918,0.002853,-0.009043,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18482,'2024/04/22 15:25:03:238',66,-0.029664,0.000298,-0.999564,-0.010918,0.002853,-0.009043,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18483,'2024/04/22 15:25:03:238',66,-0.029518,0.000298,-0.999564,-0.010918,0.002853,-0.009043,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18484,'2024/04/22 15:25:03:238',66,-0.029518,0.000298,-0.999564,-0.010918,0.002853,-0.002315,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18485,'2024/04/22 15:25:03:238',66,-0.029518,0.000298,-0.999564,-0.010918,0.015041,-0.002315,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18486,'2024/04/22 15:25:03:238',66,-0.029518,0.000298,-0.999564,-0.01402,0.015041,-0.002315,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18487,'2024/04/22 15:25:03:263',66,-0.029518,0.000298,-0.999569,-0.01402,0.015041,-0.002315,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18488,'2024/04/22 15:25:03:263',66,-0.029518,0.000691,-0.999569,-0.01402,0.015041,-0.002315,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18489,'2024/04/22 15:25:03:263',66,-0.029353,0.000691,-0.999569,-0.01402,0.015041,-0.002315,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18490,'2024/04/22 15:25:03:263',66,-0.029353,0.000691,-0.999569,-0.01402,0.015041,-0.006049,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18491,'2024/04/22 15:25:03:263',66,-0.029353,0.000691,-0.999569,-0.01402,0.001422,-0.006049,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18492,'2024/04/22 15:25:03:263',66,-0.029353,0.000691,-0.999569,-0.03939,0.001422,-0.006049,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18493,'2024/04/22 15:25:03:271',66,-0.029353,0.000691,-0.999564,-0.03939,0.001422,-0.006049,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18494,'2024/04/22 15:25:03:271',66,-0.029353,0.001313,-0.999564,-0.03939,0.001422,-0.006049,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18495,'2024/04/22 15:25:03:271',66,-0.029486,0.001313,-0.999564,-0.03939,0.001422,-0.006049,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18496,'2024/04/22 15:25:03:271',66,-0.029486,0.001313,-0.999564,-0.03939,0.001422,-0.011151,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18497,'2024/04/22 15:25:03:271',66,-0.029486,0.001313,-0.999564,-0.03939,-0.012351,-0.011151,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18498,'2024/04/22 15:25:03:271',66,-0.029486,0.001313,-0.999564,-0.043967,-0.012351,-0.011151,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18499,'2024/04/22 15:25:03:298',66,-0.029486,0.001313,-0.999558,-0.043967,-0.012351,-0.011151,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18500,'2024/04/22 15:25:03:298',66,-0.029486,0.001874,-0.999558,-0.043967,-0.012351,-0.011151,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18501,'2024/04/22 15:25:03:298',66,-0.029684,0.001874,-0.999558,-0.043967,-0.012351,-0.011151,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18502,'2024/04/22 15:25:03:298',66,-0.029684,0.001874,-0.999558,-0.043967,-0.012351,-0.011013,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18503,'2024/04/22 15:25:03:298',66,-0.029684,0.001874,-0.999558,-0.043967,-0.009968,-0.011013,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18504,'2024/04/22 15:25:03:298',66,-0.029684,0.001874,-0.999558,-0.029803,-0.009968,-0.011013,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18505,'2024/04/22 15:25:03:304',66,-0.029684,0.001874,-0.999557,-0.029803,-0.009968,-0.011013,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18506,'2024/04/22 15:25:03:304',66,-0.029684,0.002104,-0.999557,-0.029803,-0.009968,-0.011013,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18507,'2024/04/22 15:25:03:305',66,-0.029691,0.002104,-0.999557,-0.029803,-0.009968,-0.011013,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18508,'2024/04/22 15:25:03:305',66,-0.029691,0.002104,-0.999557,-0.029803,-0.009968,-0.014389,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18509,'2024/04/22 15:25:03:305',66,-0.029691,0.002104,-0.999557,-0.029803,0.008554,-0.014389,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18510,'2024/04/22 15:25:03:305',66,-0.029691,0.002104,-0.999557,0.001114,0.008554,-0.014389,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18511,'2024/04/22 15:25:03:331',66,-0.029691,0.002104,-0.999571,0.001114,0.008554,-0.014389,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18512,'2024/04/22 15:25:03:331',66,-0.029691,0.001568,-0.999571,0.001114,0.008554,-0.014389,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18513,'2024/04/22 15:25:03:331',66,-0.029253,0.001568,-0.999571,0.001114,0.008554,-0.014389,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18514,'2024/04/22 15:25:03:331',66,-0.029253,0.001568,-0.999571,0.001114,0.008554,-0.001241,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18515,'2024/04/22 15:25:03:331',66,-0.029253,0.001568,-0.999571,0.001114,0.014316,-0.001241,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18516,'2024/04/22 15:25:03:332',66,-0.029253,0.001568,-0.999571,0.01553,0.014316,-0.001241,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18517,'2024/04/22 15:25:03:338',66,-0.029253,0.001568,-0.999575,0.01553,0.014316,-0.001241,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18518,'2024/04/22 15:25:03:338',66,-0.029253,0.001395,-0.999575,0.01553,0.014316,-0.001241,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18519,'2024/04/22 15:25:03:338',66,-0.029123,0.001395,-0.999575,0.01553,0.014316,-0.001241,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18520,'2024/04/22 15:25:03:338',66,-0.029123,0.001395,-0.999575,0.01553,0.014316,0.003219,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18521,'2024/04/22 15:25:03:338',66,-0.029123,0.001395,-0.999575,0.01553,0.002362,0.003219,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18522,'2024/04/22 15:25:03:338',66,-0.029123,0.001395,-0.999575,0.006021,0.002362,0.003219,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18523,'2024/04/22 15:25:03:365',66,-0.029123,0.001395,-0.999574,0.006021,0.002362,0.003219,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18524,'2024/04/22 15:25:03:365',66,-0.029123,0.001368,-0.999574,0.006021,0.002362,0.003219,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18525,'2024/04/22 15:25:03:365',66,-0.029142,0.001368,-0.999574,0.006021,0.002362,0.003219,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18526,'2024/04/22 15:25:03:365',66,-0.029142,0.001368,-0.999574,0.006021,0.002362,0.008033,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18527,'2024/04/22 15:25:03:365',66,-0.029142,0.001368,-0.999574,0.006021,-0.008838,0.008033,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18528,'2024/04/22 15:25:03:365',66,-0.029142,0.001368,-0.999574,-0.00336,-0.008838,0.008033,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18529,'2024/04/22 15:25:03:373',66,-0.029142,0.001368,-0.999567,-0.00336,-0.008838,0.008033,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18530,'2024/04/22 15:25:03:373',66,-0.029142,0.001488,-0.999567,-0.00336,-0.008838,0.008033,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18531,'2024/04/22 15:25:03:373',66,-0.029402,0.001488,-0.999567,-0.00336,-0.008838,0.008033,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18532,'2024/04/22 15:25:03:373',66,-0.029402,0.001488,-0.999567,-0.00336,-0.008838,0.006557,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18533,'2024/04/22 15:25:03:373',66,-0.029402,0.001488,-0.999567,-0.00336,-0.024313,0.006557,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18534,'2024/04/22 15:25:03:373',66,-0.029402,0.001488,-0.999567,-0.011233,-0.024313,0.006557,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18535,'2024/04/22 15:25:03:388',66,-0.029402,0.001488,-0.999556,-0.011233,-0.024313,0.006557,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18536,'2024/04/22 15:25:03:388',66,-0.029402,0.001638,-0.999556,-0.011233,-0.024313,0.006557,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18537,'2024/04/22 15:25:03:388',66,-0.029749,0.001638,-0.999556,-0.011233,-0.024313,0.006557,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18538,'2024/04/22 15:25:03:389',66,-0.029749,0.001638,-0.999556,-0.011233,-0.024313,0.003371,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18539,'2024/04/22 15:25:03:389',66,-0.029749,0.001638,-0.999556,-0.011233,-0.021568,0.003371,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18540,'2024/04/22 15:25:03:389',66,-0.029749,0.001638,-0.999556,-0.00425,-0.021568,0.003371,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18541,'2024/04/22 15:25:03:406',66,-0.029749,0.001638,-0.999551,-0.00425,-0.021568,0.003371,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18542,'2024/04/22 15:25:03:406',66,-0.029749,0.001461,-0.999551,-0.00425,-0.021568,0.003371,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18543,'2024/04/22 15:25:03:407',66,-0.029943,0.001461,-0.999551,-0.00425,-0.021568,0.003371,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18544,'2024/04/22 15:25:03:407',66,-0.029943,0.001461,-0.999551,-0.00425,-0.021568,-0.003045,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18545,'2024/04/22 15:25:03:407',66,-0.029943,0.001461,-0.999551,-0.00425,-0.002711,-0.003045,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18546,'2024/04/22 15:25:03:407',66,-0.029943,0.001461,-0.999551,0.026465,-0.002711,-0.003045,0,0,0,0,0,0,0,0,0,-81.109923,-53.484999,5.1
18547,'2024/04/22 15:27:35:629',67,0.007494,-0.460372,-0.887618,0.018813,0.020464,-0.000841,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18548,'2024/04/22 15:27:35:630',67,0.007494,-0.460518,-0.887618,0.018813,0.020464,-0.000841,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18549,'2024/04/22 15:27:35:630',67,0.007582,-0.460518,-0.887618,0.018813,0.020464,-0.000841,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18550,'2024/04/22 15:27:35:630',67,0.007582,-0.460518,-0.887618,0.018813,0.020464,0.003331,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18551,'2024/04/22 15:27:35:630',67,0.007582,-0.460518,-0.887618,0.018813,-0.014976,0.003331,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18552,'2024/04/22 15:27:35:630',67,0.007582,-0.460518,-0.887618,-0.001541,-0.014976,0.003331,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18553,'2024/04/22 15:27:35:645',67,0.007582,-0.460518,-0.887757,-0.001541,-0.014976,0.003331,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18554,'2024/04/22 15:27:35:645',67,0.007582,-0.46026,-0.887757,-0.001541,-0.014976,0.003331,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18555,'2024/04/22 15:27:35:646',67,0.007003,-0.46026,-0.887757,-0.001541,-0.014976,0.003331,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18556,'2024/04/22 15:27:35:646',67,0.007003,-0.46026,-0.887757,-0.001541,-0.014976,0.003177,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18557,'2024/04/22 15:27:35:646',67,0.007003,-0.46026,-0.887757,-0.001541,-0.054974,0.003177,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18558,'2024/04/22 15:27:35:646',67,0.007003,-0.46026,-0.887757,-0.029741,-0.054974,0.003177,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18559,'2024/04/22 15:27:35:663',67,0.007003,-0.46026,-0.88796,-0.029741,-0.054974,0.003177,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18560,'2024/04/22 15:27:35:663',67,0.007003,-0.459877,-0.88796,-0.029741,-0.054974,0.003177,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18561,'2024/04/22 15:27:35:663',67,0.006314,-0.459877,-0.88796,-0.029741,-0.054974,0.003177,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18562,'2024/04/22 15:27:35:663',67,0.006314,-0.459877,-0.88796,-0.029741,-0.054974,0.001685,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18563,'2024/04/22 15:27:35:664',67,0.006314,-0.459877,-0.88796,-0.029741,-0.03501,0.001685,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18564,'2024/04/22 15:27:35:664',67,0.006314,-0.459877,-0.88796,-0.016309,-0.03501,0.001685,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18565,'2024/04/22 15:27:35:678',67,0.006314,-0.459877,-0.887999,-0.016309,-0.03501,0.001685,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18566,'2024/04/22 15:27:35:678',67,0.006314,-0.459804,-0.887999,-0.016309,-0.03501,0.001685,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18567,'2024/04/22 15:27:35:678',67,0.006126,-0.459804,-0.887999,-0.016309,-0.03501,0.001685,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18568,'2024/04/22 15:27:35:678',67,0.006126,-0.459804,-0.887999,-0.016309,-0.03501,0.004101,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18569,'2024/04/22 15:27:35:678',67,0.006126,-0.459804,-0.887999,-0.016309,0.00963,0.004101,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18570,'2024/04/22 15:27:35:678',67,0.006126,-0.459804,-0.887999,0.00783,0.00963,0.004101,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18571,'2024/04/22 15:27:35:698',67,0.006126,-0.459804,-0.887935,0.00783,0.00963,0.004101,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18572,'2024/04/22 15:27:35:698',67,0.006126,-0.459925,-0.887935,0.00783,0.00963,0.004101,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18573,'2024/04/22 15:27:35:698',67,0.006364,-0.459925,-0.887935,0.00783,0.00963,0.004101,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18574,'2024/04/22 15:27:35:698',67,0.006364,-0.459925,-0.887935,0.00783,0.00963,0.01047,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18575,'2024/04/22 15:27:35:698',67,0.006364,-0.459925,-0.887935,0.00783,0.022118,0.01047,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18576,'2024/04/22 15:27:35:698',67,0.006364,-0.459925,-0.887935,0.004948,0.022118,0.01047,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18577,'2024/04/22 15:27:35:711',67,0.006364,-0.459925,-0.887968,0.004948,0.022118,0.01047,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18578,'2024/04/22 15:27:35:711',67,0.006364,-0.459861,-0.887968,0.004948,0.022118,0.01047,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18579,'2024/04/22 15:27:35:711',67,0.006361,-0.459861,-0.887968,0.004948,0.022118,0.01047,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18580,'2024/04/22 15:27:35:711',67,0.006361,-0.459861,-0.887968,0.004948,0.022118,0.007555,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18581,'2024/04/22 15:27:35:711',67,0.006361,-0.459861,-0.887968,0.004948,-0.012504,0.007555,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18582,'2024/04/22 15:27:35:711',67,0.006361,-0.459861,-0.887968,-0.01496,-0.012504,0.007555,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18583,'2024/04/22 15:27:35:733',67,0.006361,-0.459861,-0.888116,-0.01496,-0.012504,0.007555,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18584,'2024/04/22 15:27:35:733',67,0.006361,-0.459579,-0.888116,-0.01496,-0.012504,0.007555,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18585,'2024/04/22 15:27:35:733',67,0.00604,-0.459579,-0.888116,-0.01496,-0.012504,0.007555,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18586,'2024/04/22 15:27:35:733',67,0.00604,-0.459579,-0.888116,-0.01496,-0.012504,0.001173,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18587,'2024/04/22 15:27:35:733',67,0.00604,-0.459579,-0.888116,-0.01496,-0.02599,0.001173,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18588,'2024/04/22 15:27:35:733',67,0.00604,-0.459579,-0.888116,-0.022385,-0.02599,0.001173,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18589,'2024/04/22 15:27:35:754',67,0.00604,-0.459579,-0.888235,-0.022385,-0.02599,0.001173,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18590,'2024/04/22 15:27:35:755',67,0.00604,-0.459353,-0.888235,-0.022385,-0.02599,0.001173,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18591,'2024/04/22 15:27:35:755',67,0.005786,-0.459353,-0.888235,-0.022385,-0.02599,0.001173,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18592,'2024/04/22 15:27:35:755',67,0.005786,-0.459353,-0.888235,-0.022385,-0.02599,-0.002896,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18593,'2024/04/22 15:27:35:755',67,0.005786,-0.459353,-0.888235,-0.022385,-0.006929,-0.002896,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18594,'2024/04/22 15:27:35:755',67,0.005786,-0.459353,-0.888235,-0.012258,-0.006929,-0.002896,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18595,'2024/04/22 15:27:35:766',67,0.005786,-0.459353,-0.88829,-0.012258,-0.006929,-0.002896,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18596,'2024/04/22 15:27:35:767',67,0.005786,-0.45925,-0.88829,-0.012258,-0.006929,-0.002896,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18597,'2024/04/22 15:27:35:767',67,0.00552,-0.45925,-0.88829,-0.012258,-0.006929,-0.002896,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18598,'2024/04/22 15:27:35:767',67,0.00552,-0.45925,-0.88829,-0.012258,-0.006929,0.007914,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18599,'2024/04/22 15:27:35:767',67,0.00552,-0.45925,-0.88829,-0.012258,-0.016406,0.007914,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18600,'2024/04/22 15:27:35:767',67,0.00552,-0.45925,-0.88829,-0.004107,-0.016406,0.007914,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18601,'2024/04/22 15:27:35:778',67,0.00552,-0.45925,-0.888326,-0.004107,-0.016406,0.007914,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18602,'2024/04/22 15:27:35:778',67,0.00552,-0.459183,-0.888326,-0.004107,-0.016406,0.007914,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18603,'2024/04/22 15:27:35:778',67,0.005217,-0.459183,-0.888326,-0.004107,-0.016406,0.007914,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18604,'2024/04/22 15:27:35:778',67,0.005217,-0.459183,-0.888326,-0.004107,-0.016406,0.002645,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18605,'2024/04/22 15:27:35:778',67,0.005217,-0.459183,-0.888326,-0.004107,-0.026978,0.002645,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18606,'2024/04/22 15:27:35:778',67,0.005217,-0.459183,-0.888326,-0.007574,-0.026978,0.002645,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
18607,'2024/04/22 15:27:35:794',67,0.005217,-0.459183,-0.888419,-0.007574,-0.026978,0.002645,0,0,-23.24,0,0,0,0,0,0,-81.109923,-48.307387,5.1
